candidate_id,osm_type,osm_id,name,facility_category,facility_role,amenity,building_type,shelter_type,latitude,longitude,source,selection_reason,coordinate_source,original_tags
OSM_way_797857219,way,797857219,Government High School Beenachi,education,relocation_candidate,school,,,11.6623541,76.2347509,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:housenumber"": ""NH766,Sultan Bathery"", ""addr:postcode"": ""673592"", ""addr:state"": ""Kerala"", ""addr:street"": ""Beenachi"", ""addr:village"": ""Sulthan Bathery"", ""amenity"": ""school"", ""name"": ""Government High School Beenachi""}"
OSM_way_798236240,way,798236240,St Anns Hospital,healthcare,medical_support,,yes,,11.7388792,76.1221579,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""addr:postcode"": ""670721"", ""addr:street"": ""Nadavayal"", ""building"": ""yes"", ""healthcare"": ""hospital"", ""name"": ""St Anns Hospital""}"
OSM_way_798869716,way,798869716,"W.O Higher Secondary School, Muttil",education,relocation_candidate,school,,,11.6333845,76.1188777,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:city"": ""Muttil"", ""addr:postcode"": ""673122"", ""addr:street"": ""Mandad"", ""amenity"": ""school"", ""name"": ""W.O Higher Secondary School, Muttil"", ""wikidata"": ""Q64522000""}"
OSM_way_799059621,way,799059621,St.Rossello's Central School,education,relocation_candidate,,school,,11.645306,76.2497483,OpenStreetMap_Overpass,building=school,way_center,"{""addr:postcode"": ""673592"", ""addr:street"": ""Poomala Post, Sulthan Bathery - Kunthanni - Thovarimala Rd, Sultan Bathery, Kerala"", ""building"": ""school"", ""name"": ""St.Rossello's Central School""}"
OSM_way_799059625,way,799059625,Kattikettikal Centre Poomala,community,relocation_candidate,community_centre,yes,,11.6463038,76.25008,OpenStreetMap_Overpass,amenity=community_centre,way_center,"{""amenity"": ""community_centre"", ""building"": ""yes"", ""name"": ""Kattikettikal Centre Poomala""}"
OSM_way_799059628,way,799059628,Government Lower Primary School Poomala,education,relocation_candidate,,school,,11.6499695,76.2495945,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Government Lower Primary School Poomala""}"
OSM_way_799281118,way,799281118,Community Health Centre Panamaram,healthcare,medical_support,hospital,,,11.7384608,76.0702992,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""addr:city"": ""Panamaram"", ""addr:postcode"": ""670721"", ""addr:street"": ""Panamaram - Vilambukandam"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Community Health Centre Panamaram"", ""operator"": ""Departnment of health Services"", ""operator:type"": ""government"", ""ref"": ""1982""}"
OSM_way_799282620,way,799282620,"Community Health Centre, Meppady",healthcare,medical_support,hospital,,,11.6202435,76.2099125,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Community Health Centre, Meppady"", ""operator"": ""Department of Health Services"", ""operator:type"": ""government"", ""ref"": ""1966""}"
OSM_way_799294053,way,799294053,"Main Center, PHC  Vazhavatta",healthcare,medical_support,hospital,,,11.6214573,76.1583019,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Main Center, PHC  Vazhavatta"", ""operator"": ""Department of Health Services"", ""operator:type"": ""government""}"
OSM_way_799300978,way,799300978,Primary Health Centre Varadoor,healthcare,medical_support,hospital,,,11.7140519,76.1023231,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""addr:street"": ""Varadoor"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Primary Health Centre Varadoor"", ""operator"": ""Department of Health Services"", ""operator:type"": ""government"", ""ref"": ""1963""}"
OSM_way_802674179,way,802674179,Goverment High School Valavayal,education,relocation_candidate,,school,,11.7082782,76.1881576,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Goverment High School Valavayal""}"
OSM_way_802807530,way,802807530,Institute of Human Resources Development Meenangadi,education,relocation_candidate,,college,,11.6571761,76.1598365,OpenStreetMap_Overpass,building=college,way_center,"{""building"": ""college"", ""name"": ""Institute of Human Resources Development Meenangadi""}"
OSM_way_802807531,way,802807531,"Panchayath Office, Meenangadi",public_building,potential_relocation_candidate,,yes,,11.6594794,76.1614242,OpenStreetMap_Overpass,office=government,way_center,"{""addr:street"": ""Kalpetta-Sulthan Bathery Road"", ""building"": ""yes"", ""government"": ""panchayath_office"", ""name"": ""Panchayath Office, Meenangadi"", ""office"": ""government""}"
OSM_way_802807533,way,802807533,Government Lower Primary School Meenangadi,education,relocation_candidate,school,,,11.6636991,76.1664942,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673591"", ""addr:state"": ""Kerala"", ""addr:village"": ""Purakkadi"", ""amenity"": ""school"", ""name"": ""Government Lower Primary School Meenangadi""}"
OSM_way_802821251,way,802821251,St.Peter'S And St.Paul'S English Medium School,education,relocation_candidate,school,,,11.6590313,76.1735202,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673591"", ""addr:state"": ""Kerala"", ""addr:village"": ""Krishnagiri"", ""amenity"": ""school"", ""grades"": ""1-7"", ""name"": ""St.Peter'S And St.Paul'S English Medium School"", ""operator"": ""Private"", ""operator:type"": ""private""}"
OSM_way_802848035,way,802848035,Sndp Lkg And Ukg School,community,potential_relocation_candidate,childcare,yes,,11.6936652,76.1750573,OpenStreetMap_Overpass,amenity=childcare,way_center,"{""amenity"": ""childcare"", ""building"": ""yes"", ""name"": ""Sndp Lkg And Ukg School""}"
OSM_way_802848048,way,802848048,Government Lower Primary School Appad,education,relocation_candidate,school,,,11.6963929,76.1729787,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673591"", ""addr:state"": ""Kerala"", ""addr:village"": ""Purakkadi"", ""amenity"": ""school"", ""name"": ""Government Lower Primary School Appad"", ""operator"": ""Department of education"", ""operator:type"": ""government""}"
OSM_way_802895005,way,802895005,"Block Panchayat Office,Kalpetta",public_building,potential_relocation_candidate,,yes,,11.6126613,76.0845982,OpenStreetMap_Overpass,office=government,way_center,"{""addr:postcode"": ""673122"", ""addr:street"": ""Mandayapuram"", ""building"": ""yes"", ""government"": ""panchayath_office"", ""name"": ""Block Panchayat Office,Kalpetta"", ""office"": ""government"", ""opening_hours"": ""Mo-Sa 10:00-17:00"", ""operator"": ""government"", ""operator:type"": ""government""}"
OSM_way_802939388,way,802939388,,education,relocation_candidate,school,,,11.7080107,76.1880777,OpenStreetMap_Overpass,amenity=school,way_center,"{""amenity"": ""school""}"
OSM_way_802944010,way,802944010,,education,relocation_candidate,,school,,11.7320664,76.1943145,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_802947353,way,802947353,,education,relocation_candidate,,school,,11.7325294,76.1949124,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_802989794,way,802989794,,education,relocation_candidate,,school,,11.6474076,76.144505,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_802989798,way,802989798,,education,relocation_candidate,,school,,11.6469222,76.1445028,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_802991186,way,802991186,GHSS Kakkavayal,education,relocation_candidate,school,,,11.6468689,76.1440408,OpenStreetMap_Overpass,amenity=school,way_center,"{""amenity"": ""school"", ""name"": ""GHSS Kakkavayal"", ""wikidata"": ""Q64522241""}"
OSM_way_803021807,way,803021807,Anganwadi,community,potential_relocation_candidate,childcare,yes,,11.6308517,76.0666085,OpenStreetMap_Overpass,amenity=childcare,way_center,"{""addr:postcode"": ""673122"", ""addr:street"": ""Maniyankode"", ""amenity"": ""childcare"", ""brand"": ""Anganwadi"", ""brand:en"": ""Anganwadi"", ""brand:hi"": ""आँगनवाडी"", ""brand:pa"": ""ਆਂਗਣਵਾੜੀ"", ""brand:pnb"": ""آنگن واڑی"", ""brand:ur"": ""آنگن واڑی"", ""brand:wikidata"": ""Q16251231"", ""building"": ""yes"", ""building:levels"": ""0"", ""name"": ""Anganwadi"", ""name:en"": ""Anganwadi"", ""name:hi"": ""आँगनवाडी"", ""name:pa"": ""ਆਂਗਣਵਾੜੀ"", ""name:pnb"": ""آنگن واڑی"", ""name:ur"": ""آنگن واڑی"", ""operator:type"": ""government""}"
OSM_way_803091917,way,803091917,stage,education,relocation_candidate,,school,,11.7077873,76.1884299,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""stage""}"
OSM_way_803091924,way,803091924,gramapanchayath community hall,community,relocation_candidate,community_centre,yes,,11.7193966,76.1899842,OpenStreetMap_Overpass,amenity=community_centre,way_center,"{""amenity"": ""community_centre"", ""building"": ""yes"", ""name"": ""gramapanchayath community hall""}"
OSM_way_803147835,way,803147835,General Hospital Kalpetta,healthcare,medical_support,,hospital,,11.6339298,76.0894823,OpenStreetMap_Overpass,building=hospital,way_center,"{""addr:postcode"": ""673122"", ""addr:street"": ""Hill Highway"", ""building"": ""hospital"", ""description"": ""General Hospital  was started as a Primary Health Centre in the year 1968, In the year 2005 the PHC was converted to General Hospital.  The New Block at Kainatti was inaugurated on 13 October 2017 by Minister Shri Mathew T Thomas, The Hospital has 250 bed"", ""name"": ""General Hospital Kalpetta"", ""operator"": ""Department of Health and Family Welfare"", ""operator:type"": ""government"", ""phone"": ""+91-4936206768"", ""ref"": ""1962""}"
OSM_way_803326520,way,803326520,,education,relocation_candidate,,school,,11.6471048,76.1446576,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_803343632,way,803343632,"Government High School, Kakkavayal",education,relocation_candidate,school,,,11.6470639,76.144639,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Muttil south"", ""amenity"": ""school"", ""name"": ""Government High School, Kakkavayal""}"
OSM_way_803428249,way,803428249,Government Vocational Higher secondary School Kalpetta,education,relocation_candidate,school,,,11.6239893,76.0729275,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:street"": ""Munderi Road"", ""addr:village"": ""Kalpetta"", ""amenity"": ""school"", ""name"": ""Government Vocational Higher secondary School Kalpetta""}"
OSM_way_803566179,way,803566179,,education,relocation_candidate,,school,,11.6468236,76.1437782,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""building:use"": ""education""}"
OSM_way_803587468,way,803587468,"Kristhu Raja Public School, Vellaram",education,relocation_candidate,,school,,11.5932962,76.0592598,OpenStreetMap_Overpass,building=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Pr. Up Pr. and Secondary Only"", ""School_Management_Description"": ""Pvt. Unaided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""building"": ""school"", ""name"": ""Kristhu Raja Public School, Vellaram"", ""wikidata"": ""Q64522310""}"
OSM_way_803587469,way,803587469,"Fire and Rescue Station, Kalpetta",public_building,potential_relocation_candidate,fire_station,yes,,11.5987032,76.0803549,OpenStreetMap_Overpass,building=yes,way_center,"{""addr:city"": ""Kalpetta"", ""addr:postcode"": ""673121"", ""addr:street"": ""Wayanad Road"", ""amenity"": ""fire_station"", ""building"": ""yes"", ""building:levels"": ""2"", ""name"": ""Fire and Rescue Station, Kalpetta""}"
OSM_way_803752861,way,803752861,SKMJ Ground,education,relocation_candidate,school,,,11.6218287,76.0873456,OpenStreetMap_Overpass,amenity=school,way_center,"{""amenity"": ""school"", ""name"": ""SKMJ Ground""}"
OSM_way_803752862,way,803752862,S D M Lower Primary School Kalpetta,education,relocation_candidate,school,,,11.6236592,76.0880354,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""amenity"": ""school"", ""name"": ""S D M Lower Primary School Kalpetta""}"
OSM_way_803752863,way,803752863,School Ground,education,relocation_candidate,school,,,11.6228418,76.0876609,OpenStreetMap_Overpass,amenity=school,way_center,"{""amenity"": ""school"", ""name"": ""School Ground""}"
OSM_way_803754168,way,803754168,"St. Joseph's Convent School, Kalpetta",education,relocation_candidate,school,,,11.6105384,76.0792407,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Pr. Up Pr. and Secondary Only"", ""School_Management_Description"": ""Pvt. Unaided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""amenity"": ""school"", ""name"": ""St. Joseph's Convent School, Kalpetta"", ""wikidata"": ""Q64522801""}"
OSM_way_803754170,way,803754170,,education,relocation_candidate,,school,,11.6096519,76.0787313,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_804086142,way,804086142,DM WIMS,healthcare,medical_support,hospital,,,11.5607941,76.1617558,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""DM WIMS""}"
OSM_way_804086144,way,804086144,DM WIMS,healthcare,medical_support,hospital,,,11.562345,76.160599,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""DM WIMS""}"
OSM_way_804121247,way,804121247,Beenachi government school,education,relocation_candidate,school,,,11.6627595,76.2349141,OpenStreetMap_Overpass,amenity=school,way_center,"{""amenity"": ""school"", ""name"": ""Beenachi government school""}"
OSM_way_804180240,way,804180240,hml hospital,healthcare,medical_support,hospital,,,11.555945,76.1461065,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""hml hospital""}"
OSM_way_805257646,way,805257646,SKMJ HSS (HSS SEC),education,relocation_candidate,,school,,11.6228753,76.0869207,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""building:levels"": ""2"", ""name"": ""SKMJ HSS (HSS SEC)""}"
OSM_way_805982318,way,805982318,"Panchayath Office, Panamaram",public_building,potential_relocation_candidate,,yes,,11.7380761,76.072952,OpenStreetMap_Overpass,office=government,way_center,"{""building"": ""yes"", ""name"": ""Panchayath Office, Panamaram"", ""office"": ""government""}"
OSM_way_806793876,way,806793876,"Community Hall, Theneri",community,relocation_candidate,community_centre,yes,,11.6386234,76.1536823,OpenStreetMap_Overpass,amenity=community_centre,way_center,"{""amenity"": ""community_centre"", ""building"": ""yes"", ""name"": ""Community Hall, Theneri""}"
OSM_way_827554972,way,827554972,"Ayush Ayurveda Hospital, Parakkal",healthcare,medical_support,hospital,,,11.6374143,76.1016819,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""addr:postcode"": ""673122"", ""addr:street"": ""Kalpetta-Sulthan Bathery Road"", ""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Ayush Ayurveda Hospital, Parakkal""}"
OSM_way_827554982,way,827554982,Amrita Kripa Charitable Hospital,healthcare,medical_support,,hospital,,11.6344902,76.0894876,OpenStreetMap_Overpass,building=hospital,way_center,"{""building"": ""hospital"", ""name"": ""Amrita Kripa Charitable Hospital""}"
OSM_way_827554985,way,827554985,"N.S Hospital, Chundale",healthcare,medical_support,,hospital,,11.574387,76.0583454,OpenStreetMap_Overpass,building=hospital,way_center,"{""addr:city"": ""chundale"", ""addr:postcode"": ""673123"", ""building"": ""hospital"", ""building:levels"": ""1"", ""name"": ""N.S Hospital, Chundale""}"
OSM_way_827554999,way,827554999,Santhigiri Ayurveda & Siddha Hospital,healthcare,medical_support,hospital,,,11.5973804,76.0791152,OpenStreetMap_Overpass,healthcare=hospital,way_center,"{""amenity"": ""hospital"", ""healthcare"": ""hospital"", ""name"": ""Santhigiri Ayurveda & Siddha Hospital""}"
OSM_way_839428998,way,839428998,"ST. Thomas Marthoma School, Chundale",education,relocation_candidate,school,,,11.5742351,76.0558445,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Pr. Up Pr. and Secondary Only"", ""School_Management_Description"": ""Un-Recognised"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673123"", ""addr:state"": ""Kerala"", ""addr:village"": ""Chundale"", ""amenity"": ""school"", ""name"": ""ST. Thomas Marthoma School, Chundale""}"
OSM_way_839428999,way,839428999,"ST. Thomas Marthoma School, Chundale",education,relocation_candidate,,school,,11.5743173,76.0557941,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""ST. Thomas Marthoma School, Chundale""}"
OSM_way_839463751,way,839463751,"De Paul Public School, Kalpetta",education,relocation_candidate,,school,,11.6007652,76.0811932,OpenStreetMap_Overpass,building=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Pr. with Up.Pr. sec. and H.Sec."", ""School_Management_Description"": ""Pvt. Unaided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""building"": ""school"", ""name"": ""De Paul Public School, Kalpetta"", ""wikidata"": ""Q64522797""}"
OSM_way_839465088,way,839465088,"Kendriya Vidyalaya, Kalpetta",education,relocation_candidate,school,,,11.6130632,76.0707976,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Pr. with Up.Pr. sec. and H.Sec."", ""School_Management_Description"": ""Central Govt."", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""amenity"": ""school"", ""brand"": ""Kendriya Vidyalaya"", ""brand:wikidata"": ""Q1156653"", ""brand:wikipedia"": ""en:Kendriya Vidyalaya"", ""name"": ""Kendriya Vidyalaya, Kalpetta"", ""operator:type"": ""government_non_profit"", ""wikidata"": ""Q64522799""}"
OSM_way_839466344,way,839466344,"MCF Public School, Kalpetta",education,relocation_candidate,,school,,11.6139,76.0877653,OpenStreetMap_Overpass,building=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Pr. Up Pr. and Secondary Only"", ""School_Management_Description"": ""Pvt. Unaided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""building"": ""school"", ""name"": ""MCF Public School, Kalpetta"", ""wikidata"": ""Q64522308""}"
OSM_way_839468865,way,839468865,"HIM Upper Primary School, Kalpetta",education,relocation_candidate,school,,,11.6118916,76.0824092,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Primary with Upper Primary"", ""School_Management_Description"": ""Pvt. Aided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""amenity"": ""school"", ""name"": ""HIM Upper Primary School, Kalpetta""}"
OSM_way_839468866,way,839468866,"HIM Upper Primary School, Kalpetta",education,relocation_candidate,,school,,11.61185,76.0824076,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""HIM Upper Primary School, Kalpetta""}"
OSM_way_839473130,way,839473130,"Azar Lower Primary School, Pulpara",education,relocation_candidate,school,,,11.6028975,76.0920369,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Urban"", ""School_Category_Description"": ""Primary"", ""School_Management_Description"": ""Pvt. Aided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kalpetta"", ""amenity"": ""school"", ""name"": ""Azar Lower Primary School, Pulpara""}"
OSM_way_839473131,way,839473131,"Azar Lower Primary School, Pulpara",education,relocation_candidate,,school,,11.6029173,76.0919752,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Azar Lower Primary School, Pulpara""}"
OSM_way_839474166,way,839474166,"Apjsa Lower Primary School Kottapadi, Wayanad",education,relocation_candidate,,school,,11.5748907,76.0951368,OpenStreetMap_Overpass,building=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary"", ""School_Management_Description"": ""Pvt. Aided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673123"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kottappadi"", ""building"": ""school"", ""name"": ""Apjsa Lower Primary School Kottapadi, Wayanad""}"
OSM_way_839475628,way,839475628,"Government Upper Primary School, Cottanad",education,relocation_candidate,school,,,11.5713702,76.1092344,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary with Upper Primary"", ""School_Management_Description"": ""Department of Education"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673577"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kottappadi"", ""amenity"": ""school"", ""name"": ""Government Upper Primary School, Cottanad""}"
OSM_way_839475629,way,839475629,"Government U P School, Cottanad",education,relocation_candidate,,school,,11.5713111,76.1092344,OpenStreetMap_Overpass,building=school,way_center,"{""addr:city"": ""Cottanad Meppadi"", ""addr:housenumber"": ""Govt U P School, Cottanad"", ""addr:postcode"": ""673577"", ""addr:street"": ""Calicut - Vythiri - Gudalur Road"", ""building"": ""school"", ""contact:email"": ""gupscottanad@gmail.com"", ""name"": ""Government U P School, Cottanad"", ""phone"": ""+91-4936281198"", ""polling_station"": ""yes"", ""website"": ""https://schoolwiki.in/index.php?title=%E0%B4%9C%E0%B4%BF_%E0%B4%AF%E0%B5%81_%E0%B4%AA%E0%B4%BF_%E0%B4%8E%E0%B4%B8%E0%B5%8D_%E0%B4%95%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B4%A8%E0%B4%BE%E0%B4%9F%E0%B5%8D&%2F15248=""}"
OSM_way_839481204,way,839481204,"Government Upper Primary School, Erumakkoly",education,relocation_candidate,school,,,11.5517485,76.1061902,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary with Upper Primary"", ""School_Management_Description"": ""Department of Education"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673577"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kottappadi"", ""amenity"": ""school"", ""name"": ""Government Upper Primary School, Erumakkoly"", ""wikidata"": ""Q64522354""}"
OSM_way_839481205,way,839481205,"Government Upper Primary School, Erumakkoly",education,relocation_candidate,,school,,11.5518159,76.1056899,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Government Upper Primary School, Erumakkoly""}"
OSM_way_839606610,way,839606610,Alternate Jaihind Colony - I,education,relocation_candidate,school,,,11.5829185,76.1432272,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary"", ""School_Management_Description"": ""MGLC"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673577"", ""addr:state"": ""Kerala"", ""addr:village"": ""Mooppainad"", ""amenity"": ""school"", ""name"": ""Alternate Jaihind Colony - I"", ""wikidata"": ""Q64522500""}"
OSM_way_839607214,way,839607214,"S Lakshmi V Nikethan,Thrikkaippetta",education,relocation_candidate,school,,,11.5982382,76.1320213,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary"", ""School_Management_Description"": ""Pvt. Unaided"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673577"", ""addr:state"": ""Kerala"", ""addr:village"": ""Thrikkaippetta"", ""amenity"": ""school"", ""name"": ""S Lakshmi V Nikethan,Thrikkaippetta"", ""wikidata"": ""Q64522642""}"
OSM_way_839714418,way,839714418,"Government High School, Thrikkaipatta",education,relocation_candidate,school,,,11.603072,76.1321886,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Pr. Up Pr. and Secondary Only"", ""School_Management_Description"": ""Department of Education"", ""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673577"", ""addr:state"": ""Kerala"", ""addr:village"": ""Thrikkaipatta"", ""amenity"": ""school"", ""name"": ""Government High School, Thrikkaipatta""}"
OSM_way_839721712,way,839721712,AUPS Vazhavatta,education,relocation_candidate,school,,,11.6125343,76.1531226,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary with Upper Primary"", ""School_Management_Description"": ""Pvt. Aided"", ""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Muttil South"", ""amenity"": ""school"", ""name"": ""AUPS Vazhavatta"", ""wikidata"": ""Q64522252""}"
OSM_way_839722614,way,839722614,"St Sebastian's Lower Primary School, Vazhavatta",education,relocation_candidate,school,,,11.6177784,76.1641894,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Primary"", ""School_Management_Description"": ""Pvt. Aided"", ""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Muttil South"", ""amenity"": ""school"", ""name"": ""St Sebastian's Lower Primary School, Vazhavatta""}"
OSM_way_839722615,way,839722615,"St. Sebastian's Lower Primary School, Vazhavatta",education,relocation_candidate,,school,,11.617728,76.1641009,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""St. Sebastian's Lower Primary School, Vazhavatta""}"
OSM_way_839723354,way,839723354,"Government High School, Nellarchal",education,relocation_candidate,school,,,11.5961513,76.1821011,OpenStreetMap_Overpass,amenity=school,way_center,"{""Rural_Urban"": ""Rural"", ""School_Category_Description"": ""Pr. Up Pr. and Secondary Only"", ""School_Management_Description"": ""Department of Education"", ""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673593"", ""addr:state"": ""Kerala"", ""addr:village"": ""Thomattuchal"", ""amenity"": ""school"", ""name"": ""Government High School, Nellarchal""}"
OSM_way_839723355,way,839723355,"Government High School, Nellarchal",education,relocation_candidate,,school,,11.5965112,76.1821413,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Government High School, Nellarchal""}"
